prefLabel,id,from_to,matchType,text
relative,http://sbmi.uth.tmc.edu/ontology/ochv#20517,3731-3738|4220-4227|4747-4754|8583-8590|19596-19603|21155-21162,PREF|PREF|PREF|PREF|PREF|PREF,RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE
relative,http://sbmi.uth.tmc.edu/ontology/ochv#C0205345,3731-3738|4220-4227|4747-4754|8583-8590|19596-19603|21155-21162,PREF|PREF|PREF|PREF|PREF|PREF,RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE
preserved,http://sbmi.uth.tmc.edu/ontology/ochv#C0456735,3799-3807|5812-5820|6865-6873|8692-8700|21215-21223|36414-36422,PREF|PREF|PREF|PREF|PREF|PREF,PRESERVED|PRESERVED|PRESERVED|PRESERVED|PRESERVED|PRESERVED
preserved,http://sbmi.uth.tmc.edu/ontology/ochv#36630,3799-3807|5812-5820|6865-6873|8692-8700|21215-21223|36414-36422,PREF|PREF|PREF|PREF|PREF|PREF,PRESERVED|PRESERVED|PRESERVED|PRESERVED|PRESERVED|PRESERVED
better,http://sbmi.uth.tmc.edu/ontology/ochv#C0332272,3842-3847|14681-14686|20871-20876|23323-23328|43129-43134,PREF|PREF|PREF|PREF|PREF,BETTER|BETTER|BETTER|BETTER|BETTER
experiment,http://sbmi.uth.tmc.edu/ontology/ochv#C0681814,3980-3989|8181-8190|26565-26574|30511-30520|30572-30581|39187-39196|39393-39402|41933-41942,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT
complex,http://sbmi.uth.tmc.edu/ontology/ochv#C0439855,3997-4003|16158-16164|19073-19079|21114-21120|21584-21590,PREF|PREF|PREF|PREF|PREF,COMPLEX|COMPLEX|COMPLEX|COMPLEX|COMPLEX
force,http://sbmi.uth.tmc.edu/ontology/ochv#34895,4148-4152|10216-10220|16470-16474|19698-19702|19864-19868|23211-23215|23637-23642|27479-27483|27602-27606|28814-28818|28880-28884|29178-29182|31066-31070|40547-40552|40667-40672|40788-40792|43598-43603|43612-43616|43785-43789,PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF|SYN|SYN|PREF|SYN|PREF|PREF,FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCES|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCES|FORCES|FORCE|FORCES|FORCE|FORCE
force,http://sbmi.uth.tmc.edu/ontology/ochv#C0441722,4148-4152|10216-10220|16470-16474|19698-19702|19864-19868|23211-23215|27479-27483|27602-27606|28814-28818|28880-28884|29178-29182|31066-31070|40788-40792|43612-43616|43785-43789,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE
sensory,http://sbmi.uth.tmc.edu/ontology/ochv#C0445254,4281-4287|15625-15631|23647-23653|23807-23813|23912-23918|24008-24014|24076-24082|24284-24290|26859-26865|27268-27274,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY
inspection,http://sbmi.uth.tmc.edu/ontology/ochv#C0199219,4503-4512,PREF,INSPECTION
ring,http://sbmi.uth.tmc.edu/ontology/ochv#C1260969,4609-4612|5674-5677|9182-9185|10063-10066|30145-30148,PREF|PREF|PREF|PREF|PREF,RING|RING|RING|RING|RING
ring,http://sbmi.uth.tmc.edu/ontology/ochv#C0175724,4609-4612|5674-5677|9182-9185|10063-10066|30145-30148,PREF|PREF|PREF|PREF|PREF,RING|RING|RING|RING|RING
small,http://sbmi.uth.tmc.edu/ontology/ochv#44733,4619-4624|5116-5120|5702-5706|10622-10626|17210-17214|19279-19283|20675-20680|20711-20717|20746-20751|20882-20886|34242-34246|35754-35758,SYN|PREF|PREF|PREF|PREF|PREF|SYN|SYN|SYN|PREF|PREF|PREF,LITTLE|SMALL|SMALL|SMALL|SMALL|SMALL|LITTLE|SMALLER|LITTLE|SMALL|SMALL|SMALL
exact,http://sbmi.uth.tmc.edu/ontology/ochv#13986,4844-4848|8978-8982,PREF|PREF,EXACT|EXACT
exact,http://sbmi.uth.tmc.edu/ontology/ochv#C0059927,4844-4848|8978-8982,PREF|PREF,EXACT|EXACT
