prefLabel,id,from_to,matchType,text
Use,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25340,1059-1061|1177-1179|1199-1203|1643-1645|3014-3016|4205-4207|8364-8366|8974-8976|10192-10196|10547-10551|11704-11708|13647-13651|13986-13988|14452-14456|14924-14926|15115-15117|15933-15937|16714-16716|17686-17690|18824-18828|19065-19069|19752-19756|21423-21425|21480-21484|22690-22692|23223-23227|23406-23410|24341-24345|24779-24781|27101-27103|41797-41801|42111-42115|42603-42607,PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|SYN|SYN|SYN|SYN|PREF|SYN|PREF|PREF|SYN|PREF|SYN|SYN|SYN|SYN|PREF|SYN|PREF|SYN|SYN|SYN|PREF|PREF|SYN|SYN|SYN,USE|USE|USAGE|USE|USE|USE|USE|USE|USAGE|USAGE|USAGE|USAGE|USE|USAGE|USE|USE|USAGE|USE|USAGE|USAGE|USAGE|USAGE|USE|USAGE|USE|USAGE|USAGE|USAGE|USE|USE|USAGE|USAGE|USAGE
Use,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95018,1059-1061|1177-1179|1643-1645|3014-3016|4205-4207|8364-8366|8974-8976|13986-13988|14924-14926|15115-15117|16714-16716|21423-21425|22690-22692|24779-24781|27101-27103,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,USE|USE|USE|USE|USE|USE|USE|USE|USE|USE|USE|USE|USE|USE|USE
Hypothesis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28362,1078-1087,PREF,HYPOTHESIS
Determine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136827,1150-1159|8949-8958|16851-16860|18614-18623|22811-22820|24909-24917|25257-25266|25452-25461|28283-28291|36647-36655|40895-40903,SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|PREF|PREF|PREF,DETERMINED|DETERMINED|DETERMINED|DETERMINED|DETERMINED|DETERMINE|DETERMINED|DETERMINED|DETERMINE|DETERMINE|DETERMINE
Variability,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85443,1392-1402|8644-8654|12970-12980|21151-21161,PREF|PREF|PREF|PREF,VARIABILITY|VARIABILITY|VARIABILITY|VARIABILITY
Representation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67045,1422-1437|4303-4318|8139-8154|8784-8799|11490-11505|12367-12382|13127-13142|13858-13873|14011-14019|15033-15048|15986-16001|16475-16490|16654-16669|20644-20657|20930-20945|21205-21220|21342-21357|23542-23557|24432-24447|25173-25188|25705-25720|26752-26765|32156-32169|41626-41641|42056-42069,SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|PREF|SYN|PREF,REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENT|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATION|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATION|REPRESENTATION|REPRESENTATIONAL|REPRESENTATION
Similarity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C72665,1439-1448|3740-3749|4644-4650|6784-6793|9501-9507|11280-11289|14106-14115|14183-14192|14625-14634|14764-14773|16967-16973|17118-17124|17893-17902|18331-18340|19156-19162|20229-20235|21584-21590|21641-21647|22712-22721|23534-23540|24845-24851|28332-28338|28633-28636|30385-30391|35043-35049|39908-39914|40909-40918,PREF|PREF|SYN|PREF|SYN|PREF|PREF|PREF|PREF|PREF|SYN|SYN|PREF|PREF|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF,SIMILARITY|SIMILARITY|SIMILAR|SIMILARITY|SIMILAR|SIMILARITY|SIMILARITY|SIMILARITY|SIMILARITY|SIMILARITY|SIMILAR|SIMILAR|SIMILARITY|SIMILARITY|SIMILAR|SIMILAR|SIMILAR|SIMILAR|SIMILARITY|SIMILAR|SIMILAR|SIMILAR|LIKE|SIMILAR|SIMILAR|SIMILAR|SIMILARITY
Prediction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54156,1598-1606|9153-9161|11937-11945|13335-13343|14164-14172|14464-14472|14819-14828|15288-15296|15872-15880|16696-16704|17214-17222|18702-18710|19335-19343|20163-20171|21378-21386|42580-42589|42712-42721,SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|PREF,PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTION|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTION|PREDICTION
Statistics,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17167,1624-1633|8345-8354|15096-15105|16792-16801|18218-18227|18274-18283|21404-21413|23842-23852|24799-24808|36314-36324|36820-36830|37568-37577|37907-37916|38291-38300|42467-42476|42669-42678,PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|SYN|SYN|PREF|PREF|PREF|PREF|PREF,STATISTICS|STATISTICS|STATISTICS|STATISTICS|STATISTICS|STATISTICS|STATISTICS|STATISTICAL|STATISTICS|STATISTICAL|STATISTICAL|STATISTICS|STATISTICS|STATISTICS|STATISTICS|STATISTICS
Consistent,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85901,1821-1835|1821-1830|20806-20815|24387-24401|24387-24396|25378-25387,SYN|PREF|PREF|SYN|PREF|PREF,CONSISTENT WITH|CONSISTENT|CONSISTENT|CONSISTENT WITH|CONSISTENT|CONSISTENT
Participant,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29867,2034-2044|29350-29360|31014-31024|33881-33891|36490-36500|37942-37952|39312-39322|40324-40334|40396-40406|40539-40549|42230-42240,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT
Split,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54572,2063-2067|2456-2460|7534-7538|32676-32680,PREF|PREF|PREF|PREF,SPLIT|SPLIT|SPLIT|SPLIT
Half,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81009,2069-2072|2462-2465|7540-7543|32817-32820|33089-33092,PREF|PREF|PREF|PREF|PREF,HALF|HALF|HALF|HALF|HALF
Long-Term,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25322,2151-2159,PREF,LONG-TERM
Long,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25248,2151-2154|41177-41180|41215-41218,PREF|PREF|PREF,LONG|LONG|LONG
Long,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48311,2151-2154|41177-41180|41215-41218,PREF|PREF|PREF,LONG|LONG|LONG
Term,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45559,2156-2159,PREF,TERM
Term,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25703,2156-2159,PREF,TERM
Digit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73791,2175-2179|5624-5628|6702-6706|13452-13456|15317-15321|33455-33459|34202-34206|34910-34914|35483-35487,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT
Digit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40186,2175-2179|5624-5628|6702-6706|13452-13456|15317-15321|33455-33459|34202-34206|34910-34914|35483-35487,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT
Difference,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C46003,2202-2210|7232-7240|11653-11662|12320-12328|13758-13767|16931-16939|17733-17742|19225-19233|22545-22553|24968-24976|25125-25133|33608-33616|34550-34558|39829-39837|42292-42300,SYN|SYN|PREF|SYN|PREF|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN,DIFFERENT|DIFFERENT|DIFFERENCE|DIFFERENT|DIFFERENCE|DIFFERENT|DIFFERENCE|DIFFERENT|DIFFERENT|DIFFERENT|DIFFERENT|DIFFERENT|DIFFERENT|DIFFERENT|DIFFERENT
Set,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47894,2212-2214|10685-10687|14265-14267|16365-16367|16808-16810|25903-25905|36309-36311|41096-41098|42685-42687,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SET|SET|SET|SET|SET|SET|SET|SET|SET
Measured,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44473,2262-2269|9560-9567|10363-10370|15302-15309|16159-16166|19349-19356|28718-28725|34656-34663|38011-38018|40311-40318|41005-41012|42183-42190,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED
Period,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25616,2289-2294|7438-7443|29791-29796,PREF|PREF|PREF,PERIOD|PERIOD|PERIOD
Month,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29846,2301-2306|2499-2504|7450-7455|29785-29789,SYN|SYN|SYN|PREF,MONTHS|MONTHS|MONTHS|MONTH
Session,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67447,2394-2400|2446-2452|7607-7613|7712-7718|7821-7827|30119-30125|34286-34292|34476-34482|34492-34498|34578-34584,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION
Correlation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48834,2402-2412|2841-2851|3866-3876|3924-3933|4068-4077|5844-5854|5990-6000|6069-6079|6401-6411|7504-7514|7651-7661|7829-7839|8264-8273|10516-10525|10713-10723|10965-10975|11986-11995|12262-12272|15268-15278|17245-17254|18064-18073|19314-19324|19686-19696|20693-20702|22650-22660|32917-32927|33827-33837|34111-34121|34371-34381|34500-34510|34586-34596|35440-35450|37024-37034|37156-37166|37495-37504|41677-41687|41755-41765|42543-42552,PREF|PREF|PREF|SYN|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|SYN|PREF|PREF|SYN|PREF|PREF|SYN|SYN|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|PREF|SYN,CORRELATION|CORRELATION|CORRELATION|CORRELATED|CORRELATED|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATED|CORRELATED|CORRELATION|CORRELATION|CORRELATED|CORRELATION|CORRELATION|CORRELATED|CORRELATED|CORRELATION|CORRELATION|CORRELATED|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATED|CORRELATION|CORRELATION|CORRELATED
Fig,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71971,2481-2483|5363-5365|5452-5454|10613-10615|10920-10922|11238-11240|13296-13298|13380-13382|13660-13662|14431-14433|17076-17078|17165-17167|17335-17337|17982-17984|20786-20788|31764-31766|33321-33323|33501-33503,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG
Theory,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84379,2576-2586|10999-11009|43690-43695,SYN|SYN|PREF,THEORETICAL|THEORETICAL|THEORY
Maximum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25564,2588-2594|10694-10700|11012-11018|19549-19555|20035-20041|20046-20052,PREF|PREF|PREF|SYN|SYN|SYN,MAXIMUM|MAXIMUM|MAXIMUM|MAXIMAL|MAXIMAL|MAXIMAL
Arrangement,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61532,2623-2633|4229-4239|6643-6653|7035-7045|13061-13071|15433-15443|17100-17112|18176-18188|19390-19402|21284-21294|25014-25024|25353-25363|30859-30871|38916-38928|39482-39492|39790-39800,PREF|PREF|PREF|PREF|PREF|PREF|SYN|SYN|SYN|PREF|PREF|PREF|SYN|SYN|PREF|PREF,ARRANGEMENT|ARRANGEMENT|ARRANGEMENT|ARRANGEMENT|ARRANGEMENT|ARRANGEMENT|CONFIGURATION|CONFIGURATION|CONFIGURATION|ARRANGEMENT|ARRANGEMENT|ARRANGEMENT|CONFIGURATION|CONFIGURATION|ARRANGEMENT|ARRANGEMENT
Visible,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48173,2642-2648,PREF,VISIBLE
Ventral,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45875,2681-2687|25389-25395,PREF|PREF,VENTRAL|VENTRAL
Dorsal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45874,2716-2721|15576-15581|25397-25402,PREF|PREF|PREF,DORSAL|DORSAL|DORSAL
Strip,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42865,2742-2746|13102-13106|13289-13293,PREF|PREF|PREF,STRIP|STRIP|STRIP
Pattern,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25336,2828-2834|4686-4692|5122-5128|5607-5613|6168-6174|6622-6628|7411-7417|8391-8397|10582-10588|12641-12647|12846-12852|14507-14513|19648-19654|20620-20626|23034-23040|31379-31385|32773-32779|33391-33397|36909-36915|39284-39290|39725-39731,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN
Possible,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82490,2911-2918|5279-5286|5777-5784|6831-6838|17516-17523|19880-19887|25230-25237|32439-32446|32941-32948|34808-34815|35506-35513|35645-35652,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE
Structure,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41186,3031-3039|3878-3886|4058-4066|4320-4328|5103-5111|6341-6349|8156-8164|8801-8809|8912-8920|10778-10786|11291-11299|11507-11515|11956-11964|12116-12124|12274-12282|12384-12392|13144-13152|13354-13362|13513-13521|13875-13883|14636-14644|14946-14954|15050-15058|15892-15900|16003-16011|16492-16500|16671-16679|18655-18663|19710-19718|20683-20691|20947-20955|21222-21230|21359-21367|22663-22671|22723-22731|23298-23306|23854-23862|24449-24457|24704-24712|25190-25198|25722-25730|30397-30405|35297-35305|35395-35403|36264-36272|37197-37205|37330-37338|37475-37483|41643-41651|41689-41697|41767-41775,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE
Sensorimotor Cortex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154777,3065-3083,PREF,SENSORIMOTOR CORTEX
Control,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61299,3162-3171|27516-27522|27539-27545|27668-27674|29716-29722,SYN|PREF|PREF|PREF|PREF,CONTROLLED|CONTROL|CONTROL|CONTROL|CONTROL
Electrophysiology,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16540,3307-3323,PREF,ELECTROPHYSIOLOGY
Analysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25391,3510-3517|26340-26347|31315-31322|36326-36333|40818-40825,SYN|PREF|PREF|PREF|PREF,ANALYZED|ANALYSIS|ANALYSIS|ANALYSIS|ANALYSIS
Function,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25518,3581-3590|6195-6204|12555-12562|27165-27174|27751-27760|29247-29256|30034-30043|30635-30644|31119-31126|31246-31253|32687-32696|32958-32967|33345-33354|33848-33857|33926-33935|33991-34000|34943-34952,SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|PREF|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN,FUNCTIONAL|FUNCTIONAL|FUNCTION|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTION|FUNCTION|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL
Magnetic Resonance Imaging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16809,3592-3617|3592-3609,PREF|SYN,MAGNETIC RESONANCE IMAGING|MAGNETIC RESONANCE
Layout,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43430,3649-3654|8851-8856,PREF|PREF,LAYOUT|LAYOUT
Relative,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21480,3731-3738|4220-4227|4747-4754|8442-8449|19455-19462|21014-21021,PREF|PREF|PREF|PREF|PREF|PREF,RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE
Pair,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48046,3763-3766|4805-4808|10459-10462|34681-34684|34817-34820|35489-35492,PREF|PREF|PREF|PREF|PREF|PREF,PAIR|PAIR|PAIR|PAIR|PAIR|PAIR
Better,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71685,3842-3847|14540-14545|20730-20735|23182-23187|23193-23200|33982-33989|42568-42573|43521-43528,PREF|PREF|PREF|PREF|SYN|SYN|PREF|SYN,BETTER|BETTER|BETTER|BETTER|IMPROVED|IMPROVED|BETTER|IMPROVED
Improved,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125459,3842-3847|14540-14545|20730-20735|23182-23187|23193-23200|33982-33989|42568-42573|43521-43528,SYN|SYN|SYN|SYN|PREF|PREF|SYN|PREF,BETTER|BETTER|BETTER|BETTER|IMPROVED|IMPROVED|BETTER|IMPROVED
Generalized,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63764,3962-3972,PREF,GENERALIZED
Experiment,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42790,3980-3989|8040-8049|26424-26433|30370-30379|30431-30440|38626-38635|38832-38841|41372-41381,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT
Complex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19398,3997-4003|16017-16023|18932-18938|20973-20979|21443-21449,PREF|PREF|PREF|PREF|PREF,COMPLEX|COMPLEX|COMPLEX|COMPLEX|COMPLEX
Complex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47881,3997-4003|16017-16023|18932-18938|20973-20979|21443-21449,PREF|PREF|PREF|PREF|PREF,COMPLEX|COMPLEX|COMPLEX|COMPLEX|COMPLEX
Involuntary,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94195,4096-4106|43212-43222,PREF|PREF,INVOLUNTARY|INVOLUNTARY
Force,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48161,4148-4152|10075-10079|16329-16333|19557-19561|19723-19727|23070-23074|27338-27342|27461-27465|28673-28677|28739-28743|29037-29041|30925-30929|30975-30979|40227-40231|43051-43055|43224-43228,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE
Sensory,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28259,4281-4287|15484-15490|23506-23512|23666-23672|23771-23777|23867-23873|23935-23941|24143-24149|26718-26724|27127-27133,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY
Inspection,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53604,4503-4512,PREF,INSPECTION
Example,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48175,4562-4568|9012-9018,PREF|PREF,EXAMPLE|EXAMPLE
Ring,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61458,4609-4612|5674-5677|9041-9044|9922-9925|30004-30007,PREF|PREF|PREF|PREF|PREF,RING|RING|RING|RING|RING
Little,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76350,4619-4624|20534-20539|20605-20610,PREF|PREF|PREF,LITTLE|LITTLE|LITTLE
Other Than,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C151896,4660-4669,PREF,OTHER THAN
Of Each,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64642,4797-4803|29493-29499|31078-31084|33873-33879|37169-37175,PREF|PREF|PREF|PREF|PREF,OF EACH|OF EACH|OF EACH|OF EACH|OF EACH
Exact,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86021,4844-4848|8837-8841,PREF|PREF,EXACT|EXACT
Distribution,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123937,4858-4869|19290-19301|25637-25648,PREF|PREF|PREF,DISTRIBUTION|DISTRIBUTION|DISTRIBUTION
Distribution,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45273,4858-4869|19290-19301|25637-25648|26662-26672,PREF|PREF|PREF|SYN,DISTRIBUTION|DISTRIBUTION|DISTRIBUTION|DISTRIBUTED
Distance,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25167,4941-4948|5130-5137|6332-6339|10769-10776|10899-10906|11121-11128|11165-11172|11947-11954|13345-13352|13504-13511|15883-15890|16876-16883|17051-17058|17186-17193|17953-17960|18118-18125|18646-18653|19083-19090|20578-20585|31357-31364|33399-33406|33413-33420|33524-33531|33859-33866|34916-34923|35134-35141|35386-35393|37050-37057|37188-37195|37320-37327|37466-37473|39358-39365|41334-41341|41910-41917,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE
Sum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25697,4992-4994|18778-18780,PREF|PREF,SUM|SUM
Voxel,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79424,5007-5011|5016-5020|5060-5064|12569-12573|30155-30159|34356-34360|34365-34369,PREF|PREF|PREF|PREF|PREF|PREF|PREF,VOXEL|VOXEL|VOXEL|VOXEL|VOXEL|VOXEL|VOXEL
Noise,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45783,5095-5099|10756-10760|10814-10818|35291-35295|36278-36282|36973-36977|37102-37106|42252-42256,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,NOISE|NOISE|NOISE|NOISE|NOISE|NOISE|NOISE|NOISE
Small,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25376,5116-5120|5702-5706|10481-10485|17069-17073|19138-19142|20741-20745|34069-34073|35193-35197,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SMALL|SMALL|SMALL|SMALL|SMALL|SMALL|SMALL|SMALL
Matrix,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45805,5355-5360|5488-5493|12524-12529|35598-35603|35765-35770|43190-43195|43359-43364|43559-43564,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX
Matrix,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45802,5355-5360|5488-5493|12524-12529|35598-35603|35765-35770|43190-43195|43359-43364|43559-43564,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX
